flightNumber,originIATA,destinationIATA,airline,aircraftID,year,month
31960,ABJ,YVR,Iberia,78XV89V2MGKV52884,2022,11
52026,FRA,CUZ,American,ZU78TYNNN6R534371,2022,11
55858,CDG,GIG,Emirates,VMLNWDWVDUUE63541,2022,11
64376,ABJ,ARN,Emirates,5JGXPJBRKJVB77020,2022,11
76989,KUL,CAN,American,FW42RW4AN9X727319,2022,11
33432,DKR,YVR,LATAM,3SGKJXAD2VTL43862,2022,11
35697,RUN,ACC,Qatar,N2S992YLDVD366646,2022,11
32469,HBA,REC,LATAM,VANTL6FS4GVF92361,2022,11
70066,POA,GRU,Emirates,JJ9VY29XYPFN50934,2022,11
51555,ALG,NAN,LATAM,7U1RDS6SVMZU13193,2022,11
14281,DKR,MDW,British Airways,SXRSZ6VJ3VUT27859,2022,11
90973,CPH,BRU,British Airways,EZTLDS851RGM28297,2022,11
73376,BNE,LAS,Emirates,LF594B34BHKN75499,2022,11
59423,EBB,ORN,Iberia,5D0D20SNLNPB76233,2022,11
26557,BEL,SJO,Iberia,0CGEVC95ZZEM97502,2022,11
97667,CKG,ABJ,Qatar,2DK9BU2JGPYT68966,2022,11
37755,WLG,HRG,Emirates,NKLEAM6G9ZPV96744,2022,11
18827,HBE,SDU,Emirates,1V6PMXZ6JDDD24001,2022,11
94179,MEX,CMN,Qatar,TC35PJYEGNTA63978,2022,11
22795,GYN,SFO,Emirates,FC3VWW27K6XM78866,2022,11
44478,AYT,EWR,LATAM,3CUJZGPFAKPD55918,2022,11
46318,TIJ,DUR,Iberia,B3AY25ZSGDZW72303,2022,11
80247,LST,PHL,Qatar,TSGJ99BCLAR475261,2022,11
17484,IAH,BCN,British Airways,N6NC8HUSLSYF45830,2022,11
87094,EBB,HND,Emirates,NTJCJX4GK6JE40870,2022,11
60416,SGN,CNS,Qatar,HWRHYSXZJ3R953461,2022,11
47340,MIA,CMN,Emirates,XJMUM90S32LD42229,2022,11
80325,DKR,ARN,American,XMN36DXBLUYR10745,2022,11
64742,GYN,PHE,Qatar,ANTPP3HWUCE335438,2022,11
84155,CBR,ORN,Qatar,4ZE8W9E4SUXK16553,2022,12
26815,LAS,BEL,American,3FC4YADJZFSY14451,2022,12
63757,ATL,BSB,British Airways,H7HJ6STJS1U480112,2022,12
30457,BOG,XIY,American,C6RXS13SAJBE33234,2022,12
32266,HKG,VCP,LATAM,JPDEML1R94VR51982,2022,12
48522,CPH,TIJ,Emirates,KSNWFYY6DCHX33689,2022,12
76797,HND,CTU,Qatar,LDY2EW9R3RTU83954,2022,12
79536,TXL,EBB,British Airways,K5RTG4748FJU59289,2022,12
30154,CLT,SDU,Emirates,NJXJDC8CTKM493546,2022,12
56790,FOR,ATL,Emirates,YDGZH85VSZGY14453,2022,12
72716,MNL,ADD,American,8LP85GG0V3BT77414,2022,12
73215,SGN,CKG,American,HE7N142RTPWV73457,2022,12
14798,ORN,BEL,LATAM,W1Z93P5UCDKX34250,2022,12
66927,BOM,HAV,LATAM,21S20FU8G3DB71203,2022,12
82982,ZRH,TSV,Qatar,GSZ5PP4ST4NJ50269,2022,12
34646,WLG,BEL,Qatar,J17XS3DAGMHW18565,2022,12
95408,MUC,DRW,Qatar,HLL0ZAUBAUYP28866,2022,12
51812,CAI,AYT,British Airways,4BXDHG370YZC80991,2022,12
17257,ADD,SLC,American,5GXBT9K7JZFR65648,2022,12
34539,EZE,SZX,American,ZKFD46PKDSJ756530,2022,12
20502,LIS,PHL,Iberia,KHHSWBRMZ0NW54858,2022,12
45980,DUR,GDL,Emirates,BV9KCFGT7RSP73319,2022,12
62905,RAK,WLG,LATAM,RHT1JTD66LH413322,2022,12
27112,DJE,JFK,American,JX166FXMN2NF28003,2022,12
99888,CDG,HGH,British Airways,KA70X71G2UMA46607,2022,12
55884,HBA,ARN,LATAM,MF729MBC1MSY92131,2022,12
95384,GDL,KUL,Qatar,H8NXZYEGY7B725626,2022,12
57801,HBA,TUN,British Airways,KXG7YPG4B2UR30935,2022,12
42640,RAK,EZE,Emirates,0V6JEBJG44PP29755,2022,12
90863,DRW,CPT,Emirates,PVUZPRYLF0Z587402,2022,12
27037,SJO,PER,American,4Y9P0GLYZ8U470303,2023,01
30723,GYN,SHA,American,19ESVUUY8LF166919,2023,01
49268,ORD,ALG,Iberia,ZNAYY01YTSMP98524,2023,01
14551,BKK,VCP,Qatar,N3DNEXC467NX13594,2023,01
59960,PHL,ABV,Qatar,33UA3YZGRLXY39877,2023,01
40906,SIN,SVO,Qatar,MBLAPRHH6KZD15071,2023,01
47418,MTY,RUN,Iberia,EVN3FY7WHCCJ70132,2023,01
78384,GIG,CKG,Iberia,5B84AK64XCRK24295,2023,01
92216,CGH,ATL,American,EJ0VVXN4E9BY47907,2023,01
77160,CLT,LGA,Emirates,F535HN9Y80CX15037,2023,01
26064,CAN,HRG,British Airways,5W749KLJ5RZ378153,2023,01
63111,TUN,FLL,British Airways,PMJTDMD5TNZX87019,2023,01
97256,CNF,HRG,American,XE1L8C3V9AKR19545,2023,01
60890,AKL,KRT,American,YYS8C7CBHYU457830,2023,01
82259,DCA,HAV,Iberia,V2FHXANCTAWL12455,2023,01
97267,CNS,KRT,Emirates,MKEMPDP4NRSA25482,2023,01
69069,HEL,AMS,Qatar,TVCF50UYH8GM41424,2023,01
31454,CLT,TPE,LATAM,68KXXRUD55NE22274,2023,01
59711,LOS,ARN,Emirates,ZG7RDPBXVYF925045,2023,01
54696,DEL,BNE,American,4DKNT7MHMVCU68283,2023,01
49131,RUN,DEL,Iberia,BJN422B13UPP49563,2023,01
56030,XIY,MCO,Iberia,ZX1NNJ77TFDM30746,2023,01
61007,RUN,HND,Emirates,01JLB5VRBBAG86214,2023,01
38504,IST,PHL,British Airways,Z1XVZ7N0YTXY22123,2023,01
81945,CPH,LOS,Emirates,FM5TA7UY2YSM53584,2023,01
41323,ORN,LIM,British Airways,N9MNAW0RY3HN57816,2023,01
61258,JFK,HAV,LATAM,JC2LKE5F8PAT86496,2023,01
21121,IAD,TSV,LATAM,SUZLBRTWFHH763566,2023,01
48862,ORL,BEL,LATAM,424EVER82MEZ76880,2023,01
68562,YVR,DFW,British Airways,5TGXMW96PWW412899,2023,01
27013,SVO,ALG,British Airways,LD6BM8239BE851875,2023,02
63926,DAR,DCA,LATAM,6F6LC2TUS8LX13499,2023,02
68501,XIY,CDG,British Airways,YGYVHDPKBYRU47302,2023,02
13725,ATH,MKY,Qatar,69BRSXL8FGDS17587,2023,02
52036,ASP,JNB,Qatar,K0D121TZ4JT547082,2023,02
61218,MSP,EBB,Iberia,TKNS4J6GN2TG98202,2023,02
43336,MNL,WLG,Emirates,9TA38GL39AKF33785,2023,02
34040,PMI,LAS,American,N9B3RFYT4CEH70858,2023,02
41757,ATL,CGK,Qatar,8YHWL5R81TJ568490,2023,02
17402,DKR,BCN,American,PEC7TA8P7AVF65113,2023,02
58202,BCN,DAR,British Airways,HXLYLEFKYXFC35477,2023,02
52131,FCO,SAN,LATAM,D7E5P1JUR2YH36965,2023,02
20207,ROK,DEN,LATAM,E8XSLJUP43K171698,2023,02
33756,ZQN,HRG,Iberia,0E9RDVF31MVW88841,2023,02
68075,MIR,ORN,British Airways,FWSXVN09PYTA63403,2023,02
54373,YVR,LIS,British Airways,59DR3K3A01N280874,2023,02
76190,YYZ,DEL,Emirates,9F245UCGD6BU71814,2023,02
67922,IST,MDW,Iberia,2H4CJ2H2NTJG28497,2023,02
53645,PEK,LIS,LATAM,Z15KE712U3TL66296,2023,02
27489,BKK,NTL,LATAM,HXBA2WPND6CJ26148,2023,02
49570,PVG,DUS,LATAM,B2CB330DFPB266713,2023,02
30448,ADD,BOG,Emirates,G22GV76KNBSF36330,2023,02
14729,LAX,AYT,Iberia,AL0BDXXGPUT282198,2023,02
68617,MEL,PHL,British Airways,A4D3DETF8BPZ10924,2023,02
36453,KMG,ATL,American,5W3TPT0FEVUG76356,2023,02
84229,KUL,SGN,LATAM,98ZUZKDT15A331633,2023,02
91167,TSV,EBB,British Airways,FPHH3HML33KW99411,2023,02
67419,ZRH,MXP,LATAM,3PNUTL8MM8Y568970,2023,02
28240,CNS,SAW,British Airways,72R3ZJNR16W496177,2023,02
16517,RUN,SGN,Iberia,UGL5616UGNGL83013,2023,02
84738,AGA,KTA,LATAM,ESA463BRSLHT36809,2023,03
95273,MUC,CNS,Emirates,DB9GNU0CNYPR68892,2023,03
41595,ALG,LAS,LATAM,TXBU85R71WKU63492,2023,03
53376,HAV,PTY,American,Y7XFCCPHS1RA84424,2023,03
68335,CPT,OOL,American,LZXDPP4M9RCG46383,2023,03
29569,DMK,LIM,LATAM,337XRA259CL162289,2023,03
24109,GYN,TIJ,American,B0PJ38E75JYU96319,2023,03
93528,PER,ZQN,Emirates,H0EU37W0JSAD73093,2023,03
26442,MEL,LST,Emirates,6Y2TTZE0MTRT29579,2023,03
33264,ASP,ORD,British Airways,0KEC3XCAL4MT38097,2023,03
60393,NTL,XIY,American,E80B6LV6JFCV50597,2023,03
62206,POM,SCL,American,HNCUVCNDC3MM52549,2023,03
37052,SYD,GIG,Iberia,XD39KABSXXEA29320,2023,03
21316,CUN,DAR,British Airways,61N1UVJ8B5TN55895,2023,03
81955,REC,JFK,British Airways,6J5LWXAZE0ZP43322,2023,03
36287,BRU,HKG,American,WBENHRRSC3FN33667,2023,03
92399,MSP,MAD,LATAM,RJJ446UF94VM67857,2023,03
26563,DLA,DXB,Qatar,8M5Y7HFLP6CU82703,2023,03
69767,AMS,LAX,British Airways,YHASRMDZNPWU24684,2023,03
19585,HGH,SSH,Qatar,1ERX5MZY8PYJ87530,2023,03
35587,JNB,MCO,Emirates,5CGZPUNG76B131705,2023,03
78906,DOH,AEP,Qatar,YSAZ654BKWWE43564,2023,03
71364,LGW,CPT,American,BZG85X4C64TY98296,2023,03
93336,ASP,BSB,American,TXKHP0SRDDC945982,2023,03
27292,SSA,AKL,British Airways,CC9P7BV1LZD657432,2023,03
36962,ORL,LIS,LATAM,2E0L9JDZLEJ667243,2023,03
77128,DTW,HKG,Iberia,J41SDD5YNMK071911,2023,03
95798,HGH,AEP,American,RHGB1PMPBJWX76036,2023,03
41648,IST,MNL,American,UL1AAMDTWAMP84255,2023,03
40470,KTA,FCO,Qatar,Z6P812A4PLJK73525,2023,03
42953,BKK,MAN,Emirates,8FUBBPMPB1W089216,2023,04
96829,SFO,RAK,Iberia,FHCSHYH98EMC93010,2023,04
73941,HRG,CKG,LATAM,ZGJ70RJX6ZWL61174,2023,04
25053,SYD,LHR,Iberia,HPR44GRSAAR547765,2023,04
19965,MAD,PLZ,Emirates,9SMG3NURPZYU12995,2023,04
54692,SCL,MEL,LATAM,JUZ9PDKPVVUB68300,2023,04
65682,RUN,CAI,Emirates,WS7BJCUKUJD642296,2023,04
98222,ABJ,EZE,LATAM,KWTJV4YKYNY843216,2023,04
30787,KUL,BOG,LATAM,2NFNS9TN9RJC90588,2023,04
36607,KRT,SJO,Emirates,XRG5Y87MK4RB18167,2023,04
52855,DXB,MCO,Qatar,MR6PRC9V3CX123454,2023,04
30180,CNS,NRT,British Airways,VE815H5BZ1TZ22481,2023,04
49028,LGW,DOH,Qatar,ZL90LYUY1HLV77593,2023,04
34518,JNB,BOG,Qatar,ZDGA1A3Z47UT64002,2023,04
96162,VCP,PTY,Iberia,EP976005F3EF13709,2023,04
80349,NBO,NKG,American,WN93XK7BHNAG70001,2023,04
97470,GYN,DXB,Iberia,K0BK2KK845N010427,2023,04
15758,SFO,FOR,British Airways,Y9XP3D73J4WA58671,2023,04
81275,CLT,KIX,American,0V3F8DUVG0TD29193,2023,04
29369,TXL,TPE,LATAM,HXNWAV78K7YT99827,2023,04
79690,VCP,SAW,Emirates,7GH6UE5JCPNR62800,2023,04
60835,CLT,AKL,American,V4BMUXEB8RPB32384,2023,04
30197,CKG,YVR,Qatar,W8GJL0GC7BJP87900,2023,04
25211,LST,FCO,American,MXK5UP5CTELK60173,2023,04
55672,PTY,CWB,LATAM,YABPWE0K9PN297161,2023,04
62800,CUN,MTY,LATAM,33G6UMEMWSTF78345,2023,04
38310,LGA,TPE,LATAM,CG3XT0T67ZXF93854,2023,04
87302,PHL,CUZ,American,LT2Z18ZT9APP38922,2023,04
64503,MUC,JNB,Qatar,U7737Z7FXYX653063,2023,04
10815,KUL,MAN,Iberia,4XLCYHJJ4EP153201,2023,04
76601,PER,ZRH,Emirates,NKURDPKUEJJ470669,2023,05
48152,ASP,PHL,British Airways,P6WTXEX3VSYK51546,2023,05
98700,CWB,DME,British Airways,N3W1X84KP6H719383,2023,05
13417,AKL,NTL,LATAM,GUA1TJF3KAFL28337,2023,05
17282,MCO,KIX,Qatar,P6NMKM0SFVZ746890,2023,05
40409,CHC,EZE,LATAM,7CZ8JDARGFJX29941,2023,05
17679,DUB,DAR,Emirates,FGLRG2SP98PU77760,2023,05
34088,CKG,PEK,American,48R8FBA82RCA35475,2023,05
11977,ORD,HTI,Iberia,GXG4PPWH7HG810356,2023,05
21380,BOM,IAD,American,5WDAMARC82PF77230,2023,05
33618,HKG,SJO,American,Y2X49XNEMKMT63182,2023,05
34598,BKK,FLL,LATAM,K8W3Y9WH7YDU60527,2023,05
81172,KTA,SZX,American,1RWWUFL08PX246646,2023,05
29432,LGW,ICN,LATAM,1KJHA8PXURMB14079,2023,05
17946,OOL,CDG,American,T10Z767EGYTH71338,2023,05
51529,HTI,MXP,LATAM,3NS3LBPDBNCT45676,2023,05
93838,ATL,SCL,Qatar,W5UT5ESEV6RN72135,2023,05
54737,LAX,MEX,LATAM,1SKYUP3N8DE835194,2023,05
45440,MUC,JNB,Qatar,65LJ75ADPUEV50099,2023,05
97706,CBR,EWR,Iberia,K65TLPB612X638882,2023,05
50710,PER,MXP,Iberia,E5EWA70B4BFP65444,2023,05
63825,CPT,BCN,Emirates,G2RTR1FPTWJ666827,2023,05
67487,CLT,CMN,Emirates,XS5LTB34JUXU74639,2023,05
84629,HEL,BNE,British Airways,AXRM7CU63DDG55982,2023,05
32922,SLC,TUN,American,2X1XWY8F0LK626930,2023,05
55810,TPE,STN,LATAM,G62AZ39BZHME26731,2023,05
48382,LIM,PTY,Iberia,D50B0U8AZXJD19773,2023,05
71112,IAD,LAS,Iberia,PNJXLTG28FHE32081,2023,05
71445,SHA,AGP,Iberia,CUECP8N63XZA78900,2023,05
63384,AYT,MIA,British Airways,YHYHCYDGMYF192034,2023,05
93232,DFW,YVR,LATAM,9MPR8RBP5WVP61897,2023,06
73031,FCO,SAN,Iberia,YH8UYD1GJ6BB77278,2023,06
21328,DMK,NPE,LATAM,G66XNRA0CHYE66505,2023,06
27185,PTY,CGH,British Airways,S8RBH8XK43GK23859,2023,06
19295,PTY,ORD,Emirates,TJHST33DU1SU91406,2023,06
55135,MIR,PER,Qatar,EUHNDGKTMSAK80401,2023,06
96215,OOL,CKG,Emirates,L2T26B7VARSB51114,2023,06
58774,CDG,HGH,Iberia,4T1N7YWCEUYG78296,2023,06
92890,AEP,JFK,LATAM,XAKZ7YWG1WMP71703,2023,06
95124,FLN,GRU,Iberia,BZCZRUSLYYDX15980,2023,06
96424,CTU,HBA,LATAM,KHUPR9YX4MAF26400,2023,06
51571,PEK,DRW,Emirates,5U2XB2HGJPUP40954,2023,06
18594,LGA,HBE,British Airways,SU4J81269NRS15948,2023,06
35962,DXB,SCL,American,BH7ZKT5CNLKZ26648,2023,06
14802,CUZ,SZX,Qatar,YR4ZPDR043DT18126,2023,06
61653,BEL,DAR,Qatar,RW7ZCTEJUJM765910,2023,06
67339,LAX,CDG,LATAM,NW98218L02A939536,2023,06
95750,LST,MEX,Emirates,HH2BZN8LANKS93801,2023,06
34416,DLA,ADL,Iberia,VXW7CH5M2PHB95938,2023,06
14919,YYZ,PTY,Qatar,5A4GXAWSHAZE46367,2023,06
86094,TSV,KRT,British Airways,KFGTUSC9L0YJ77780,2023,06
89593,DME,ORN,Emirates,MTPAEMK88HRY99332,2023,06
46215,ATH,LAS,Iberia,6HSTSLNCMUCS23908,2023,06
87842,DUB,POM,American,FBMA4687XPEN95439,2023,06
61083,NTL,RAK,Iberia,KMBMH6EZVDGR13071,2023,06
85735,SGN,SJO,Emirates,W3NK1HDFTADR61050,2023,06
82107,EWR,CHC,Iberia,77B8WCB1ZLMM70871,2023,06
80553,CTU,AKL,Qatar,R7JJBZJ7NDHE23482,2023,06
33256,VIE,DXB,British Airways,CBX8S5WTYBX932328,2023,06
79959,PEK,MUN,LATAM,3DC6GH5P5GLT55831,2023,06
17274,POA,DFW,LATAM,7FB013092SJD24667,2023,07
36458,TUN,DME,Qatar,RSV1ZPBJ1BPH94145,2023,07
75301,LST,DUB,LATAM,L5SP9GLK1KNJ51457,2023,07
84039,BOG,MIR,LATAM,6ZW9F5EZK7VT26121,2023,07
96706,DUB,VCP,LATAM,YW4BJ4T0G6B317989,2023,07
71762,LAS,LST,Qatar,XU1EK2604GHV21166,2023,07
27692,KRT,TPE,British Airways,P0GD7Z5B12DH89719,2023,07
37801,KMG,TIJ,Qatar,KFM7YJPG7YMV14074,2023,07
20044,BWI,SVO,British Airways,92BJS9V3TJJG65093,2023,07
10372,ROK,BCN,British Airways,US68AML12VTY94285,2023,07
96947,LGW,TSV,Emirates,E1B9S4KWT4DN18647,2023,07
70260,DRW,MSP,LATAM,UAWKNLV0AXDV26391,2023,07
16474,SLC,SAW,Iberia,CET2AF666JRJ19933,2023,07
27696,HRG,DUS,British Airways,RFPUNRCPBHJN75137,2023,07
40985,CPT,VCP,American,H0H0E0KDMDW788322,2023,07
15015,PER,SLC,British Airways,P6XUP7DBNJU985251,2023,07
86014,RAK,MTY,Qatar,0M7HCSPA8REM15345,2023,07
53778,MKY,POM,Qatar,32NHVUBBL4YC35083,2023,07
68024,DTW,HTI,British Airways,G9BS3702Y8EP21611,2023,07
32602,KUL,WLG,Qatar,800C2N1NFFU486626,2023,07
72253,HND,CPT,LATAM,FMNGUTMJPJF181400,2023,07
95182,HRG,KUL,American,4HTWMJBYEKS130491,2023,07
68623,HBE,BRU,American,UPJDCWY56PUV72433,2023,07
99306,BWI,ORD,Emirates,3HADP3KD8KP827744,2023,07
75424,HGH,DUB,LATAM,9C730ZV26FJB91841,2023,07
94216,CGK,VIE,Qatar,A6C5JX64PXFB32163,2023,07
18397,CJU,FOR,British Airways,AZV3XJYARTN661156,2023,07
17615,LIM,CAI,Qatar,WHW6VUBPGKH015366,2023,07
79864,GDL,HAV,LATAM,NFD3EM0LF8G766399,2023,07
48364,DFW,CPT,Qatar,F0GPJX73WZCU76526,2023,07
94267,ABV,MEL,Qatar,VVEVX0YU4BHC89337,2023,08
31750,ATH,ORN,British Airways,PV7447YAZ0J872706,2023,08
36336,KUL,SVO,Iberia,Z4NB6EGJY3XE98114,2023,08
75811,MRU,CLT,Qatar,8MC61KPUR9X479670,2023,08
11341,MAN,HND,Iberia,1D5BZZV92EJN25263,2023,08
35949,CNF,JNB,Qatar,KE1VNTC2M8FE72781,2023,08
47497,SFO,TUN,Qatar,B0JAX5VCR9UX75135,2023,08
74456,BRU,OOL,Iberia,TCYU0NB17NPR72286,2023,08
81050,SIN,CNS,Qatar,ZCX8VEUPV8TM21479,2023,08
19143,NKG,SAN,American,DLZKMZ6MXNDL53199,2023,08
30334,SCL,NSN,Qatar,854XZP0VPUVJ64692,2023,08
85712,TXL,DEN,Iberia,9PPZX66HTCD890885,2023,08
18222,GIG,AGP,British Airways,W41GLKVSG9E137947,2023,08
96198,CBR,DFW,Emirates,R61B1C0NTUDU93242,2023,08
98188,IST,MRU,LATAM,2GV92K1PK8LJ24697,2023,08
14999,DUR,MCY,Emirates,SLHUM4NFT0UW55220,2023,08
59242,LAX,NKG,LATAM,TKV4WFBT0WBB99113,2023,08
81878,DUD,MUN,British Airways,VMRU4JYKXCJT56290,2023,08
50806,PMI,JNB,British Airways,BBXRNG3EWWPR48474,2023,08
72301,KIX,DCA,Qatar,C2VR3LLRUECZ37690,2023,08
85498,SZX,CTU,Iberia,ANWW07M23MN213294,2023,08
16313,ICN,PVG,British Airways,W61R1LWZMNFZ80494,2023,08
87606,PVG,PMR,Qatar,X2T2JUYWETAB95541,2023,08
98082,CPT,BKK,Iberia,JBU0N009T2EA78338,2023,08
32566,PEK,FRA,American,5YAAV1UPYYLE93768,2023,08
40665,DUR,ORD,American,ZVMX1FGECKCZ79895,2023,08
38097,AKL,FLL,Iberia,8D3YFB2G0DHR60054,2023,08
71429,MKY,GDL,LATAM,H3EGBFWWUKA684018,2023,08
49019,ABJ,SIN,American,H2TZ6HFN20KC98052,2023,08
89936,LAD,IST,Emirates,3K1PKU0Y42XE79864,2023,08
27828,TPE,MIA,British Airways,T7N97JYEUKV321388,2023,09
57001,DCA,FOR,Iberia,C07SC2RGE8BE61710,2023,09
83595,TXL,AEP,British Airways,LR4XRBVDR5DM99539,2023,09
47253,ORN,DFW,British Airways,T9Z8N6VMDUUW55530,2023,09
14852,BCN,EWR,Emirates,97UG0T1RRVTD77237,2023,09
28612,BWI,KRT,Emirates,6Y3BDSH9P2RN50981,2023,09
91907,MUC,DAR,British Airways,UUT1R85BXALZ30370,2023,09
23635,AKL,BOS,Qatar,D5ATWFVW12RR31998,2023,09
70555,GDL,SSA,Emirates,WG87H0M9WSCY58086,2023,09
73744,DAR,MIA,American,NF0K414829SA12177,2023,09
77526,IAH,POA,LATAM,7UY7CTKJEWTB28558,2023,09
10468,SHA,FLL,American,X9W4X8KLXAL156167,2023,09
18873,LHR,SJO,Qatar,WZYFMY2FXFJE33168,2023,09
90307,KIX,CGK,British Airways,1RF8E1YDSNT445234,2023,09
36354,HGH,CGK,Iberia,ZFA4ZM3GVYG962604,2023,09
50339,DKR,CGK,American,BL67YCK1E6NT13333,2023,09
40504,FLL,DLA,British Airways,ULERKMDXKVWU21394,2023,09
99504,AYT,TSV,British Airways,684WXTV0RXZ645168,2023,09
21162,GDL,BKK,Emirates,989FFJH2BJPG56654,2023,09
12156,ORD,AMS,Iberia,10ZL2UEACJD178383,2023,09
44500,LGA,CAN,LATAM,UWM64L8WS4GK23259,2023,09
68903,DKR,DRW,LATAM,URV66VU8YCKK67066,2023,09
52018,EZE,NKG,Iberia,TEXJUKB8ZDNH32956,2023,09
15898,CWB,HND,Iberia,21KV2L1LP2GR77674,2023,09
11271,RUN,CBR,American,JE6YDWUT9AJ914410,2023,09
73768,GDL,DFW,American,MY1VLMD8AHF489733,2023,09
91322,TXL,ORL,Emirates,FY8XLJZGY6UC53084,2023,09
53617,BSB,PMR,British Airways,U97820BEBMVG48035,2023,09
12919,SIN,PHL,Qatar,6N72UZY7PWS944353,2023,09
49194,MTY,SEA,Qatar,P9GXZED37UYF81721,2023,09
89345,SGN,SAN,American,JC1XAGFDPJN925306,2023,10
61729,KIX,DXB,Emirates,6X7UGNNRSHY921004,2023,10
39251,SYD,AYT,LATAM,CE1YYH4LFJYW61802,2023,10
42842,SCL,DUD,Iberia,Z8RZDMKSDZSR45231,2023,10
12562,SIN,PEK,British Airways,CX898EVTBEGB65854,2023,10
17137,REC,CJU,Emirates,BA6GKGPNAMW072630,2023,10
28112,ORD,RAK,Qatar,JWLNWXFCA1R069129,2023,10
57117,MXP,CLT,Emirates,0TKVF7H8L2KX72936,2023,10
38332,MRU,DJE,American,SS6WBSPBJXBG47788,2023,10
92490,SLC,CBR,Emirates,N0K10X328MNZ33497,2023,10
79600,MDW,IAD,American,8YZR62G691EG31633,2023,10
12079,AMS,PHL,Iberia,5G07TJXMA8AV11110,2023,10
79595,KRT,MEL,British Airways,NJK2SZBP6GKK97493,2023,10
33876,MAN,IST,LATAM,NN22XM2VJXST19663,2023,10
29341,NKG,CUZ,Qatar,T90F37VX4XC622513,2023,10
32174,OOL,TPE,Emirates,RTYSDY5A7ZST89079,2023,10
28143,DFW,TUN,Iberia,FEHJL4AKY6PR50622,2023,10
77726,FRA,MEX,Qatar,W08JCG0TDTYS32757,2023,10
19937,AGA,LAX,Qatar,HDKAGVZUEJUN51150,2023,10
45193,MEX,ACC,American,2CY9S2XN05JG73285,2023,10
48767,MEX,CHC,American,RV13FN0F6BA023694,2023,10
44270,ALG,MIA,Iberia,RLDHPERDG1UJ28371,2023,10
34938,AYT,LHR,Iberia,33LB1G6B50P619856,2023,10
62581,JNB,GYN,Emirates,0ACRY2B8UBLL25579,2023,10
69814,CUN,CNF,American,WW3X7KTNSAX217459,2023,10
44245,WLG,CGK,American,R2X94MSCZDX286637,2023,10
20598,EWR,HBA,LATAM,PRN7JL9WRYBA11707,2023,10
64563,SAN,CMN,LATAM,WEPA9WLRBRWK66407,2023,10
18475,PHL,VCP,Qatar,H5AV4HNSKBSG35801,2023,10
50827,MKY,POA,American,KR3Z48EPY2AX64129,2023,10
55339,JFK,CWB,Qatar,06WZZMCY5ZAU27229,2023,11
82614,GIG,PMR,American,UDF9DE8VETNX97850,2023,11
43075,SVO,DMK,American,FL99W6NJ6TGX28560,2023,11
57146,IST,SEA,Qatar,FPNJKK31VCCK15104,2023,11
17277,DKR,TIJ,Iberia,T2PY40KWB2MJ99144,2023,11
58365,NBO,FCO,Qatar,GTGPAMYBB6JT62403,2023,11
93566,DUB,MIA,Iberia,9RNEPYDBXNW823493,2023,11
84781,CAN,SFO,LATAM,EKU9YLVVL0EC61413,2023,11
17762,ATL,CGK,Iberia,70LPRR65F7CE36919,2023,11
99683,JNB,PMR,Iberia,5X3V3XTLWGR083565,2023,11
12159,BNE,LOS,Emirates,WRLZTSM51LFE28614,2023,11
36038,NSN,AGP,American,0CYPKRW0JAAX93608,2023,11
55259,IAH,PHL,Emirates,HD7HXNHZPZWC22908,2023,11
85593,CMN,GDL,Iberia,EGN61KPFU1M230460,2023,11
86336,EZE,LAS,Emirates,5YFN7R7MPRAR73328,2023,11
19388,ASP,SJO,Iberia,Y8RG3HDJUBGP17833,2023,11
38462,HTI,MAN,Iberia,JD09LMCH2GTR46032,2023,11
52199,ABJ,AGP,American,DCFPKE3VNPST59881,2023,11
29257,CTU,ADD,British Airways,39GN8H7C47XS28912,2023,11
86739,LGW,SVO,LATAM,THVK3C2ASDPN51828,2023,11
62986,ROK,SAN,American,RMS0JB8S0YB658394,2023,11
33988,MUC,LIM,British Airways,AK9RE0HHSXFU80209,2023,11
71684,AGA,ABJ,British Airways,LA9X2Z0XRDS321501,2023,11
81250,PLZ,JNB,Emirates,D31PAS1KJFKG89264,2023,11
63661,PLZ,AMS,LATAM,1GNAN3EEPXRT61839,2023,11
91067,GRU,PTY,American,ERSYAT9JEFNL83339,2023,11
91103,REC,MDW,American,VVN0WBDFY0ML44761,2023,11
49309,OOL,CGK,LATAM,X73D6SXBE8ZD45224,2023,11
76303,BWI,PMI,Iberia,D8YP6BN5THZT49451,2023,11
74453,SAW,DUR,Iberia,A74PRPZNV0AJ57844,2023,11
95482,ABJ,REC,LATAM,0R357UHL5GYP77051,2023,12
17498,DTW,NRT,LATAM,LDK44V52TJS248295,2023,12
56125,ARN,ADL,Qatar,ENZV5E9VYBMG12204,2023,12
49588,SDU,CBR,British Airways,S9D8FHBK2XAH78704,2023,12
11353,IAH,WLG,LATAM,WAP0C1ZCELR928411,2023,12
64824,PTY,ICN,American,L8J293BDKWLL16791,2023,12
69089,DFW,SSH,American,HH0GJCXSKFW255734,2023,12
80171,SJO,NRT,LATAM,1FVFZBALGXWJ35171,2023,12
93613,SZX,TPE,Qatar,5339LZK4FASV36393,2023,12
62510,AGP,ORL,American,ZMTC8YN1CLK142046,2023,12
55598,ZRH,BEL,American,84ZKV70137M055457,2023,12
36084,ABJ,MKY,Emirates,3Y7H1RNU00VF70627,2023,12
61799,PLZ,CNF,Emirates,NEN172P9TVDY64909,2023,12
15286,ORN,AMS,British Airways,KTT0MA7DL8HZ66872,2023,12
